100000
5.589265 80.130422 6
17.334717 56.305814 6
19.095737 88.355084 7
12.290535 99.378202 5
16.130277 95.299198 6
24.473348 82.110460 7
19.219200 69.479801 9
27.543960 76.327126 7
14.408315 79.204921 8
23.240046 74.945202 7
16.294789 85.511181 10
10.722978 63.569659 10
13.765588 87.626218 6
28.708301 71.780050 5
6.111657 67.211886 9
6.980728 78.516900 8
8.174993 50.289503 7
20.102916 70.199043 7
13.885071 66.524135 10
23.885872 66.568769 9
20.416873 91.437059 10
16.862041 62.875376 5
6.693832 51.750599 8
21.763400 69.324785 10
24.322635 62.629555 8
20.817083 64.447747 8
11.854158 61.672374 5
27.885224 99.743267 10
8.201628 99.529143 5
18.242329 77.908424 9
9.130064 98.840493 7
22.826207 85.547089 5
24.689850 56.854251 9
11.903709 90.962955 9
19.547033 98.536953 9
15.333522 67.524258 5
26.649233 97.622115 6
13.253064 57.902200 6
27.164713 76.813540 8
16.330270 65.775198 9
12.079791 52.325959 7
20.206128 73.544537 10
18.564172 55.101456 7
6.422609 91.877934 9
20.064434 81.921941 6
23.000480 87.609087 10
19.453081 71.779490 5
6.195363 74.862787 10
5.160215 68.956319 5
13.687727 58.428032 7
11.842301 65.909158 10
6.243930 74.662712 8
9.585496 83.551057 10
14.795038 53.609645 9
6.249648 75.718817 5
18.261932 96.336085 7
29.762063 53.468896 5
22.605518 93.518995 10
26.013766 72.900785 7
15.165639 98.628666 6
20.730522 78.346632 7
10.350874 58.085282 7
29.025200 80.805847 7
24.090917 68.616132 10
7.905714 54.454339 9
29.358394 71.188098 6
17.601232 72.076364 5
10.130825 63.562120 7
7.767708 86.180391 10
26.262420 67.863795 5
8.142347 82.579234 7
26.937317 55.580988 7
29.046505 98.463936 9
27.078226 66.919509 8
29.093673 69.142090 6
26.088726 71.142139 7
6.540003 94.111273 8
15.811795 95.262401 6
23.250661 76.006312 6
21.249177 54.534161 7
7.199860 97.860109 6
13.206364 62.533286 9
24.994027 81.212384 9
22.188022 55.374498 7
19.944615 53.616123 8
27.914527 79.030550 10
14.626690 91.910798 9
6.887784 51.345284 10
5.372397 77.032673 5
22.439163 51.771124 7
10.744660 74.281425 10
24.072717 81.426782 8
6.844030 61.404030 9
5.064867 77.857648 9
24.921658 91.791373 10
9.250185 80.737950 7
17.881932 90.479064 7
13.443317 97.876271 7
18.563659 80.230795 6
22.499286 73.580492 8
20.309534 78.142167 7
15.370886 80.490124 7
7.116537 73.262473 10
9.007482 67.587487 7
5.063925 91.484837 8
7.891265 71.603217 9
18.238196 88.818625 5
17.011954 50.734303 8
9.588999 64.747600 7
20.482997 93.584234 5
7.590425 66.671895 7
22.619534 70.924536 9
8.078348 57.443888 8
14.461543 76.880724 9
24.237198 65.372581 9
19.677361 84.485297 9
21.150680 60.885527 8
28.727826 86.057653 9
29.231556 68.524641 6
18.182647 91.467698 10
22.731681 50.375827 10
14.706266 78.180233 10
16.315445 90.529203 6
6.922774 60.944678 6
12.708360 61.813023 8
14.467875 87.155479 8
12.104570 86.150904 5
29.533289 60.599504 9
9.878468 94.673474 6
22.824099 95.910151 8
19.746344 99.343502 7
16.322004 77.548459 8
21.623224 87.265247 8
24.438648 51.873039 9
15.380083 93.371991 6
22.431059 60.528115 9
6.443985 77.963532 10
16.283608 64.758133 10
25.296190 75.145454 5
10.997999 62.432171 10
14.249321 88.551905 10
26.418473 84.736939 5
24.675828 74.972421 10
21.362239 62.211608 7
14.047285 56.752166 7
12.726828 94.764509 9
6.790533 86.751424 10
6.107879 51.401187 10
20.164629 50.888357 7
15.544900 51.391143 5
16.750199 98.376049 5
25.262922 95.706989 6
23.553085 65.324146 7
27.447155 99.449549 5
22.079569 85.363167 10
26.829431 98.421253 7
16.288780 60.375254 5
28.963664 79.991538 6
10.532070 69.948645 6
28.528780 67.838895 8
13.434832 77.339108 10
25.997501 92.842367 8
21.646659 65.564563 5
15.929478 93.627032 5
28.512099 99.120838 5
26.365985 52.188973 5
10.862829 71.813426 6
24.105862 61.577545 8
8.223105 63.728828 6
6.480202 58.717017 8
10.033910 58.850507 8
12.057725 75.499147 7
6.195421 76.352810 5
10.290888 87.395223 10
29.226806 63.582241 6
13.328175 80.152767 7
19.263510 87.873999 7
12.905960 90.482283 6
7.199422 55.303306 6
27.750978 78.567380 8
23.748531 90.011384 10
11.486013 51.617383 5
28.702623 69.207609 9
22.792185 87.079301 9
29.413364 98.939289 5
25.117603 75.339866 9
14.506670 83.525748 10
29.160194 99.174665 8
26.346180 86.631366 10
15.580442 61.486659 5
5.694646 66.886839 6
5.465023 92.267223 8
11.451415 83.936532 5
8.832711 79.007869 9
28.723282 90.087109 7
27.929719 67.980364 7
10.757328 59.409355 8
23.492603 86.057582 10
5.322565 82.588380 7
17.130857 52.865472 8
19.707814 57.103400 6
14.464885 57.776717 9
13.320061 98.922541 10
25.499599 91.924241 10
12.649400 65.478131 8
19.256303 81.545317 10
20.756914 62.536251 5
29.781937 67.767271 6
12.055702 95.934145 5
15.161611 66.023636 10
16.419596 67.107758 8
8.078184 70.908001 8
8.394420 88.193764 7
11.934633 95.162897 7
29.483875 88.373990 10
11.966607 51.414914 8
10.229832 64.301303 6
28.154544 93.097304 8
21.738127 57.568160 7
19.132339 60.500680 7
7.969329 87.557368 8
8.509407 69.481028 10
25.143085 77.657370 8
29.668507 71.043015 5
20.170042 89.405793 7
25.855355 69.441526 10
11.412184 73.357317 7
9.114799 50.165164 6
22.400840 99.570044 6
23.619824 68.658957 6
22.924693 57.323371 10
17.975678 90.330681 7
7.107779 58.925582 7
13.005074 86.660727 9
16.372800 70.076836 6
10.851773 70.793311 9
22.724050 54.960588 5
12.948447 69.010710 8
5.276318 68.655351 6
9.408637 90.619210 9
18.501732 54.653915 10
6.133735 78.704366 9
22.483879 56.505387 10
18.904609 93.109668 8
18.797010 91.237537 8
20.405083 58.144950 7
21.830429 81.512307 6
11.065839 78.104229 8
5.111566 50.005018 8
6.952460 78.497621 7
14.017711 72.262050 10
6.776671 57.841888 5
24.480337 91.615824 5
5.230008 79.406248 5
24.458648 83.727853 8
6.404923 93.513497 6
14.305405 67.766243 7
17.598196 85.668958 5
23.718514 64.347026 6
13.369776 97.256424 10
28.084155 86.308085 10
29.550213 98.508758 6
16.721289 89.175344 7
14.734410 53.795910 5
9.480729 97.384510 9
19.682630 97.984154 8
11.544032 52.558032 6
7.611604 77.331540 7
14.084023 68.289410 7
18.267539 83.551834 9
28.502759 51.399835 9
7.822145 89.270760 5
24.712401 61.380591 6
22.647185 76.146156 10
20.024187 50.627504 5
20.225770 60.514399 5
11.316680 98.049212 8
5.556474 95.457109 9
20.483511 55.424303 10
23.816084 99.120164 6
29.977674 66.492502 10
16.801744 57.619769 7
16.387604 72.142786 7
21.024694 52.245512 7
25.561593 94.276687 6
24.002033 60.189078 7
9.045305 80.184514 9
16.152975 82.173725 9
28.220282 78.935650 10
16.517593 93.463289 8
16.702868 93.045471 7
29.625477 94.510605 5
21.362286 64.122169 8
28.789042 82.238474 6
27.638515 95.845356 7
27.511043 63.480184 8
23.309863 86.969326 8
22.645279 67.425006 5
9.398796 76.792514 10
6.530455 80.365886 5
26.325564 50.448767 9
29.827819 95.139649 5
8.684638 95.979359 5
7.495408 78.038455 7
6.075540 85.720629 9
8.063476 80.569259 9
7.083749 52.023332 8
10.591136 54.710372 10
24.168445 85.653723 7
22.901376 91.558298 9
26.668173 84.850017 8
23.754783 60.620748 5
22.525615 68.451594 6
10.045609 73.957572 6
14.797158 55.931059 5
15.509118 82.943051 5
20.841763 97.090297 7
8.981370 90.144829 9
26.047136 81.117497 10
14.184026 62.830016 7
22.637516 90.750809 9
26.334002 57.714343 5
10.566880 68.391721 6
6.713311 87.150499 5
14.946913 98.322057 5
7.591370 88.360034 10
22.650417 66.053907 6
26.473812 57.103880 5
15.767541 74.654493 7
22.717106 94.770085 9
19.042514 87.798765 7
21.009072 57.563616 7
15.222597 72.327093 9
20.422181 91.061101 6
16.131811 57.711966 6
9.332309 74.186068 7
6.697663 72.441129 10
6.682882 85.003411 8
29.529867 72.704281 10
28.733874 98.235454 5
23.477823 93.968880 10
28.371543 69.795087 6
23.624524 74.561864 5
26.432187 75.541263 7
24.078138 50.630698 7
27.697796 52.018774 8
17.903428 64.010296 9
9.177804 56.265062 6
25.480858 50.860549 6
15.605593 94.978745 10
22.236499 64.588465 5
17.550036 92.695814 6
9.460970 59.156565 8
5.531015 70.846818 5
26.879287 64.556359 5
19.380725 71.986673 10
17.665546 77.736468 7
10.550474 64.214742 10
5.149792 96.120317 7
12.678760 97.884704 6
19.733790 78.340853 8
29.904542 65.313107 8
23.602941 76.242220 6
15.175010 84.884952 6
19.401175 94.222523 6
13.656971 91.637495 10
13.377730 59.062489 9
29.263977 72.591891 6
9.400012 67.332710 10
27.161140 71.034386 6
15.443963 54.889627 5
27.180546 79.795103 9
9.160261 95.617142 8
21.597928 99.479615 5
21.693260 88.043532 10
19.007229 80.980654 5
13.179601 73.916822 10
13.967373 67.018906 7
24.168935 79.738224 9
22.512514 94.723386 7
27.946041 68.305861 7
11.495531 58.787387 9
25.537777 76.847590 7
29.088915 93.742219 10
28.462501 60.428299 5
29.631844 98.123530 10
21.299388 79.334482 10
27.009679 76.511898 9
7.670163 50.662643 7
19.906944 57.968043 9
12.942023 50.913984 7
16.512095 64.783155 9
11.195229 96.983073 9
26.306384 58.664479 10
5.312370 82.217517 7
27.773342 80.968936 5
22.139896 98.025788 9
10.602813 99.895792 7
26.460805 95.196159 5
17.614049 55.786040 10
5.744290 63.411666 6
20.269583 79.185178 6
20.564031 67.381611 7
24.622263 73.852870 9
22.142605 55.521052 6
12.913753 97.148844 7
9.311065 79.649451 10
28.970438 90.462190 8
17.459518 99.449008 5
25.903994 86.623479 5
16.859463 54.589681 5
8.627016 91.227918 8
10.165597 61.865086 8
16.393550 59.890788 9
25.957262 97.094272 7
22.382367 83.877492 8
25.986870 97.584242 8
21.411694 94.704589 5
6.092526 91.030116 5
9.374694 54.611120 6
10.583539 69.062796 10
24.256989 85.593441 5
26.157305 59.046065 5
24.731233 53.325549 9
13.747435 72.360846 5
16.537042 77.172167 7
15.647621 55.155642 7
29.711613 85.391480 5
24.440486 54.413456 10
22.797613 91.465388 8
20.068896 75.370276 9
13.917483 50.680621 7
29.046525 51.869586 9
16.064185 64.332434 9
17.943603 65.690167 10
13.584511 80.832199 5
22.135875 99.693723 5
5.896857 79.405292 7
23.086384 68.938984 6
23.742334 88.908226 10
11.799227 57.385627 7
26.587260 51.742570 5
28.758444 67.553722 5
14.241102 78.337557 6
15.699909 98.377856 8
18.515455 94.126876 6
26.943184 69.811684 6
26.611821 82.294807 9
22.805668 54.832220 5
19.962744 93.852823 10
13.357879 86.187993 6
8.552995 98.163454 5
20.861733 62.625190 7
10.531497 57.418585 5
21.953611 95.001032 6
5.871186 71.177789 8
6.036925 51.754662 7
20.269638 65.055433 6
27.507630 97.688269 5
28.754479 73.945272 5
25.532354 81.749957 9
7.757660 90.601460 7
12.902056 98.353279 10
19.967915 84.347479 9
10.154099 68.003554 7
29.145589 94.589243 10
14.636523 67.313458 8
28.268138 82.414279 6
9.720114 92.941970 7
26.257443 65.750507 9
16.348211 71.608586 6
12.017125 69.175009 5
29.055155 65.423270 10
28.714290 73.591743 5
22.606720 58.969975 8
16.309358 76.248768 6
12.404668 57.558297 9
10.816642 65.499862 10
14.586286 80.002337 8
5.519392 76.364989 9
12.333055 92.351424 7
8.119297 59.214836 7
24.661212 85.614715 9
24.267847 64.897265 7
17.713260 59.406001 5
22.217770 91.457127 5
22.791845 92.496689 7
5.001669 95.517308 10
14.596772 66.793562 8
26.264984 89.187241 6
28.069798 82.905845 5
14.201089 62.867854 6
10.900642 73.009063 6
5.834861 92.081590 7
21.969381 96.363603 6
27.436989 96.009644 9
10.248965 75.464792 6
15.971443 71.097620 10
10.675088 98.889425 10
24.234026 92.709474 6
19.574965 92.864443 10
21.711671 81.776215 10
15.741087 98.269091 6
18.868131 96.660016 8
12.915138 67.768238 8
5.322710 77.429786 10
16.810759 75.204360 8
13.299736 74.149559 9
17.819628 66.467604 6
26.516021 77.845211 9
29.676810 59.176618 8
10.954804 54.747365 9
27.476754 55.808828 5
16.378966 69.604857 6
14.099725 79.455652 10
15.613276 91.460523 8
29.605101 66.560544 7
23.145166 90.361172 9
16.474856 93.065929 6
20.809432 79.930478 10
23.714884 73.298107 8
24.037160 94.160089 7
19.605070 51.784482 8
10.928063 96.953971 10
11.430130 86.944687 5
25.678979 56.791878 7
7.444895 92.829126 6
12.920171 87.764384 8
6.557633 63.755016 8
11.075529 56.730767 5
25.312612 50.093271 9
5.517688 89.864948 9
21.955784 99.920846 5
9.242001 61.607927 9
11.704748 52.499523 9
15.279094 68.876283 5
16.544975 68.200484 5
16.889409 68.593322 6
13.358593 59.948825 9
10.620627 79.594574 9
26.260863 97.233122 7
16.923430 51.654233 9
26.164409 78.649649 10
25.875114 72.692162 7
11.966216 98.063631 10
14.954922 75.147148 5
24.447736 99.827205 9
6.554209 99.628522 5
14.749504 52.688898 10
14.127851 93.388161 6
22.827402 70.551842 7
12.985495 73.047729 8
6.936435 87.761267 10
28.326807 87.555537 9
24.055278 55.452572 9
13.955029 57.793037 8
28.906682 51.177029 6
24.932486 66.245578 8
25.947156 75.029542 6
11.452631 98.464153 6
13.903729 79.399354 10
15.637968 95.430223 8
11.506515 68.067048 5
21.429515 94.413449 10
23.655478 64.321675 10
12.694900 86.412223 5
28.776788 70.344867 5
27.385451 76.652467 5
5.332843 95.082409 10
9.057544 66.943877 10
11.601058 89.174036 5
26.830094 65.800633 5
17.407998 83.695362 7
10.925296 71.263358 5
6.805854 91.854931 9
13.740213 55.136786 10
17.639910 54.425736 9
24.904201 97.838591 10
6.325940 92.559730 8
14.845778 68.841098 9
26.133261 69.663018 7
17.465670 68.448503 7
12.540797 73.948650 10
19.486810 94.261533 10
25.850574 88.970238 7
7.151489 74.900242 6
11.353542 80.931778 7
21.190600 89.030485 5
23.573739 53.203709 8
15.206917 74.030099 7
7.119746 80.009369 5
23.733625 91.140322 9
17.877802 88.968294 8
19.248073 62.817252 6
15.521951 73.628775 10
16.100935 72.886640 6
8.338013 88.569436 6
24.473901 52.667754 9
5.279184 83.038136 10
16.414056 89.013126 7
22.026555 86.271426 5
10.124660 87.669256 8
24.773276 62.786565 5
22.504681 75.872999 7
10.826949 90.397075 10
29.838458 74.166441 9
10.177873 86.654072 5
9.512262 51.471346 8
29.985114 97.451199 9
26.746795 77.947692 5
29.083807 95.832700 6
10.605222 96.841987 7
22.267097 90.729455 9
7.181957 96.052866 5
20.480875 76.458096 8
24.892216 54.532519 6
21.549433 78.989484 6
26.994236 73.334088 10
7.644226 99.129258 7
29.149866 65.438323 8
25.247009 72.578685 7
7.229378 63.081980 9
16.446163 85.855486 5
14.642720 69.726746 9
7.484441 66.998746 9
17.263878 83.018877 10
12.688350 93.622781 8
14.164211 64.953502 8
6.217829 92.887363 8
26.583858 79.222052 9
9.549947 50.660672 9
24.401706 76.103259 9
27.432647 50.085234 6
8.615716 86.471400 9
9.316509 76.382265 9
5.468161 52.674793 7
29.124117 54.649283 7
13.022536 68.328824 6
13.826457 66.077168 10
8.939997 77.237193 9
23.247566 91.277653 6
24.453379 93.432456 6
17.594231 96.592208 10
18.666520 92.037700 8
6.959087 83.950227 7
24.635227 98.914141 5
22.451616 74.623451 10
12.989226 67.003132 5
20.666542 92.665052 10
27.597681 68.186573 10
23.751563 68.496338 5
10.308848 93.629910 10
7.917682 71.490433 8
18.856154 86.834085 6
27.776244 79.583996 7
23.003203 74.155229 6
11.137753 72.973389 10
27.381815 64.137985 9
18.746075 66.421532 8
5.367431 82.703920 10
24.819094 97.627310 10
15.684418 51.754905 6
12.757456 59.329048 5
24.928689 69.091991 7
9.715843 93.606763 6
12.645402 75.062709 7
15.144287 52.553033 9
18.177684 81.585162 9
12.693536 93.086306 9
10.632974 63.674978 5
7.528980 94.568999 6
6.963823 86.799787 7
26.008024 88.407073 5
17.116873 60.862688 6
22.233915 89.559558 9
18.546799 54.993019 5
22.815433 87.866223 8
20.434264 55.360309 8
27.257144 88.353408 9
21.188174 73.565093 6
9.551605 61.126824 6
19.290728 84.880196 6
26.189669 77.804536 8
21.975978 68.802897 9
27.109041 55.995653 10
13.154425 76.502129 5
5.919477 60.990867 10
16.673686 82.276859 9
12.927669 57.734307 7
23.659467 60.802616 8
20.353614 57.394610 6
27.167446 66.078186 8
25.922267 90.110067 9
11.750132 74.150359 9
13.189303 63.505162 7
15.822529 56.663946 10
13.765857 89.301279 8
19.953779 66.400697 7
17.748257 87.675266 7
5.627386 83.639229 6
5.289748 72.760069 9
18.130887 68.320719 6
24.898000 58.684491 7
22.701186 60.774813 7
20.133867 61.576116 6
25.508860 54.808657 6
28.748899 92.555165 6
17.324684 77.172671 10
18.995691 99.357964 8
28.937188 95.068058 10
28.164203 60.379729 9
10.608329 90.664056 10
21.382532 59.676198 9
10.892488 73.881801 5
20.643844 76.676613 7
20.016087 89.388316 9
19.269319 65.997620 9
5.801351 98.480634 10
13.537872 62.383614 5
21.875133 99.605510 9
18.682691 65.641957 7
23.299364 80.471773 9
16.476707 81.034041 7
16.357630 70.284527 5
17.759186 90.025172 9
24.436605 95.730813 7
27.992770 90.051126 9
17.297028 79.226974 9
26.370536 87.841234 10
18.478864 67.306825 9
15.193095 63.639725 6
29.937133 73.371370 8
10.449962 50.662822 6
7.128112 83.405931 8
7.184350 81.753361 10
9.989779 94.867425 9
20.226524 54.570518 10
6.394039 52.719176 8
13.043047 60.328310 7
27.182586 68.856661 8
22.285470 84.855043 8
27.473916 80.968189 7
18.914772 98.555376 5
21.479282 86.137274 9
5.444040 76.900911 8
26.674668 55.340942 9
29.384283 99.297552 6
29.967074 53.296640 6
5.472393 54.230032 7
9.940315 70.023711 10
22.538702 55.026597 6
7.023474 83.830784 7
24.629092 76.012087 5
17.661661 52.864368 8
22.435612 82.378595 10
9.283304 96.528690 9
5.815675 76.224749 10
17.029634 99.152867 6
16.990025 99.385523 8
25.673830 81.521226 10
12.078021 64.308990 6
7.636919 88.092986 7
21.380686 61.843270 8
14.699176 64.239757 6
27.456951 59.770336 8
13.810963 71.838638 9
27.569657 85.500921 5
28.192730 90.248319 10
21.067825 99.055880 10
13.736938 78.053545 8
13.524148 52.046966 6
22.122842 74.069377 8
13.110290 98.365657 8
16.365495 79.647257 6
5.823312 64.871290 7
26.074960 98.396322 8
22.345386 64.105364 9
14.395868 97.542930 8
19.853042 91.865397 9
18.780763 83.523502 8
11.362461 90.960521 6
8.282008 93.492730 7
23.387589 65.123551 8
25.581299 66.874566 10
24.255088 52.314913 6
20.230627 88.728939 8
25.103534 88.112382 10
7.607865 58.552934 10
10.909207 55.259234 7
22.585025 79.296239 8
5.006419 69.186075 5
27.861516 65.214908 7
6.448138 50.764761 5
7.405255 70.051035 5
25.982446 90.037604 9
19.346746 70.438689 10
17.135650 70.019510 10
9.700043 50.836320 5
16.644919 54.541415 5
8.103641 65.954073 10
14.107212 63.161479 10
8.344484 82.512803 8
12.115566 70.225610 10
22.404277 76.652561 6
15.377995 52.691406 10
15.224568 50.117729 7
27.982436 73.994619 7
14.413552 95.209030 9
10.594595 85.600296 5
27.603592 94.765494 10
13.755880 90.434049 6
17.945636 94.922809 10
29.160977 52.616226 9
19.799079 64.470755 10
26.779622 83.199101 8
5.564072 71.047546 10
14.961811 74.993834 5
7.898400 93.061673 7
6.441204 76.444244 10
18.246430 89.191313 8
7.260319 59.325710 10
22.918029 83.409476 8
8.970603 96.235557 5
22.689592 96.245058 10
14.951380 98.478360 8
20.066839 82.643942 9
23.881868 59.027992 5
8.071418 60.996774 5
22.939402 87.022678 8
5.239700 73.867444 7
24.186871 97.347404 8
10.367722 61.414368 9
22.433250 56.051101 8
19.797153 53.208208 8
11.838397 86.074449 9
15.470241 58.782379 7
27.965885 61.307229 9
25.936501 54.206722 5
26.756227 97.074398 9
24.620508 93.540990 10
29.210707 53.187020 5
8.868003 57.788944 10
22.351691 76.999089 10
10.624043 56.037620 5
6.620030 66.681766 6
15.526687 93.476087 5
21.803791 75.799374 10
13.232391 78.245263 10
17.512210 72.446958 8
20.932431 91.770401 8
26.087260 75.820415 7
25.198489 74.798217 7
12.361125 84.925199 5
7.713483 79.327779 8
11.025309 93.841254 8
16.892075 81.180918 9
16.677965 87.388038 10
10.730935 61.672533 8
10.223757 59.549392 8
14.831489 92.607494 8
10.161000 52.663656 8
12.068405 77.604810 10
10.398951 64.144699 9
14.286168 62.952926 9
25.802778 93.739308 8
12.048872 70.480922 5
11.578284 62.092942 5
12.676319 53.784844 7
5.729843 88.635257 8
5.405720 79.845946 9
24.493960 70.798669 8
29.731287 96.326511 9
11.047993 87.906787 10
5.951955 89.333292 5
14.272909 84.448964 6
16.204089 69.174065 5
29.351483 98.681743 10
14.231013 61.729165 7
25.080753 77.654183 8
12.397517 73.088366 8
24.442231 89.026788 10
14.079614 89.870646 5
18.743573 89.959449 7
20.877235 92.599758 5
19.913867 87.944461 6
17.512091 77.735907 5
6.964833 67.046388 5
7.921123 87.931923 9
9.835474 93.909017 5
26.685759 54.152274 9
16.146805 92.339410 7
9.589620 87.707749 9
22.908056 53.628272 10
22.326251 70.255684 10
14.329978 68.181039 6
5.477061 51.487107 9
18.954120 82.278464 10
15.213609 66.121789 9
20.591826 60.883725 8
23.942861 92.677139 5
27.039450 89.438411 8
14.722991 64.196508 5
22.114092 82.894294 7
24.230360 77.410123 6
6.395733 96.849516 9
